dataset,n,R,metodo,tiempo
n_fijo,400,1520,DP,12.74
n_fijo,400,1530,DP,15.7634
n_fijo,400,1540,DP,10.5689
n_fijo,400,1550,DP,15.7151
n_fijo,400,1560,DP,15.1749
n_fijo,400,1570,DP,7.13535
n_fijo,400,1580,DP,5.81819
n_fijo,400,1590,DP,6.10692
n_fijo,400,1600,DP,6.1964
n_fijo,400,1610,DP,6.13412
n_fijo,400,1620,DP,15.6259
n_fijo,400,1630,DP,7.06982
n_fijo,400,1640,DP,6.44817
n_fijo,400,1650,DP,7.51049
n_fijo,400,1660,DP,6.97069
n_fijo,400,1670,DP,7.18252
n_fijo,400,1680,DP,7.20427
n_fijo,400,1690,DP,10.114
n_fijo,400,1700,DP,15.9419
n_fijo,400,1710,DP,16.0442
n_fijo,400,1720,DP,17.1476
n_fijo,400,1730,DP,17.7874
n_fijo,400,1740,DP,16.265
n_fijo,400,1750,DP,17.2803
n_fijo,400,1760,DP,20.547
n_fijo,400,1770,DP,17.4412
n_fijo,400,1780,DP,16.6525
n_fijo,400,1790,DP,8.22657
n_fijo,400,1800,DP,17.468
n_fijo,400,1810,DP,18.8468
n_fijo,400,1820,DP,19.1485
n_fijo,400,1830,DP,19.1628
n_fijo,400,1840,DP,18.4538
n_fijo,400,1850,DP,17.8727
n_fijo,400,1860,DP,20.5431
n_fijo,400,1870,DP,18.134
n_fijo,400,1880,DP,21.0631
n_fijo,400,1890,DP,10.8315
n_fijo,400,1900,DP,18.6232
n_fijo,400,1910,DP,19.1958
n_fijo,400,1920,DP,18.4517
n_fijo,400,1930,DP,11.8337
n_fijo,400,1940,DP,6.80921
n_fijo,400,1950,DP,7.90973
n_fijo,400,1960,DP,8.41307
n_fijo,400,1970,DP,18.4773
n_fijo,400,1980,DP,22.3097
n_fijo,400,1990,DP,8.34109
n_fijo,400,2000,DP,9.12773
mejor-caso-bt,0,1,BT,0.001744
mejor-caso-bt,1,1,BT,0.001923
mejor-caso-bt,2,1,BT,0.002344
mejor-caso-bt,3,1,BT,0.002705
mejor-caso-bt,4,1,BT,0.003186
mejor-caso-bt,5,1,BT,0.003867
mejor-caso-bt,6,1,BT,0.004498
mejor-caso-bt,7,1,BT,0.00497
mejor-caso-bt,8,1,BT,0.006001
mejor-caso-bt,9,1,BT,0.006953
mejor-caso-bt,10,1,BT,0.008225
mejor-caso-bt,11,1,BT,0.009026
mejor-caso-bt,12,1,BT,0.009458
mejor-caso-bt,13,1,BT,0.011942
mejor-caso-bt,14,1,BT,0.012784
mejor-caso-bt,15,1,BT,0.014447
mejor-caso-bt,16,1,BT,0.015499
mejor-caso-bt,17,1,BT,0.017192
mejor-caso-bt,18,1,BT,0.018796
mejor-caso-bt,19,1,BT,0.020248
mejor-caso-bt,20,1,BT,0.022142
mejor-caso-bt,21,1,BT,0.027973
mejor-caso-bt,22,1,BT,0.0267
mejor-caso-bt,23,1,BT,0.028824
mejor-caso-bt,24,1,BT,0.031739
mejor-caso-bt,25,1,BT,0.031369
mejor-caso-bt,26,1,BT,0.033653
mejor-caso-bt,27,1,BT,0.036068
mejor-caso-bt,28,1,BT,0.03737
mejor-caso-bt,29,1,BT,0.041558
mejor-caso-bt,30,1,BT,0.045104
mejor-caso-bt,31,1,BT,0.046888
mejor-caso-bt,32,1,BT,0.118421
mejor-caso-bt,33,1,BT,0.124212
mejor-caso-bt,34,1,BT,0.0806
mejor-caso-bt,35,1,BT,0.05887
mejor-caso-bt,36,1,BT,0.143227
mejor-caso-bt,37,1,BT,0.066224
mejor-caso-bt,38,1,BT,0.066355
mejor-caso-bt,39,1,BT,0.165319
mejor-caso-bt,40,1,BT,0.076212
mejor-caso-bt,41,1,BT,0.070682
mejor-caso-bt,42,1,BT,0.079749
mejor-caso-bt,43,1,BT,0.104426
mejor-caso-bt,44,1,BT,0.124834
mejor-caso-bt,45,1,BT,0.092553
mejor-caso-bt,46,1,BT,0.083095
mejor-caso-bt,47,1,BT,0.093284
mejor-caso-bt,48,1,BT,0.09634
mejor-caso-bt,49,1,BT,0.104405
mejor-caso-bt,50,1,BT,0.103022
mejor-caso-bt,51,1,BT,0.108723
mejor-caso-bt,52,1,BT,0.115546
mejor-caso-bt,53,1,BT,0.119894
mejor-caso-bt,54,1,BT,0.121728
mejor-caso-bt,55,1,BT,0.10132
mejor-caso-bt,56,1,BT,0.104826
mejor-caso-bt,57,1,BT,0.119954
mejor-caso-bt,58,1,BT,0.129131
mejor-caso-bt,59,1,BT,0.137427
mejor-caso-bt,60,1,BT,0.120605
mejor-caso-bt,61,1,BT,0.155882
mejor-caso-bt,62,1,BT,0.151613
mejor-caso-bt,63,1,BT,0.16559
mejor-caso-bt,64,1,BT,0.159829
mejor-caso-bt,65,1,BT,0.413744
mejor-caso-bt,66,1,BT,0.173795
mejor-caso-bt,67,1,BT,0.158196
mejor-caso-bt,68,1,BT,0.179957
mejor-caso-bt,69,1,BT,0.181449
mejor-caso-bt,70,1,BT,0.188723
mejor-caso-bt,71,1,BT,0.24604
mejor-caso-bt,72,1,BT,0.167594
mejor-caso-bt,73,1,BT,0.21387
mejor-caso-bt,74,1,BT,0.205825
mejor-caso-bt,75,1,BT,0.211656
mejor-caso-bt,76,1,BT,0.249065
mejor-caso-bt,77,1,BT,0.239588
mejor-caso-bt,78,1,BT,0.237123
mejor-caso-bt,79,1,BT,0.234538
mejor-caso-bt,80,1,BT,0.252732
mejor-caso-bt,81,1,BT,0.253003
