dataset,n,R,metodo,tiempo
FB_res_peso_asc,7,57,BT-F,0.009658
FB_res_peso_asc,7,57,BT-O,0.111458
FB_res_peso_asc,8,79,BT-F,0.033633
FB_res_peso_asc,8,79,BT-O,0.266257
FB_res_peso_asc,9,83,BT-F,0.089778
FB_res_peso_asc,9,83,BT-O,0.253373
FB_res_peso_asc,10,92,BT-F,0.027852
FB_res_peso_asc,10,92,BT-O,0.436335
FB_res_peso_asc,11,98,BT-F,0.0642
FB_res_peso_asc,11,98,BT-O,1.20347
FB_res_peso_asc,12,118,BT-F,0.009377
FB_res_peso_asc,12,118,BT-O,1.90079
FB_res_peso_asc,13,124,BT-F,0.077345
FB_res_peso_asc,13,124,BT-O,3.56152
FB_res_peso_asc,14,139,BT-F,0.309297
FB_res_peso_asc,14,139,BT-O,14.6119
FB_res_peso_asc,15,145,BT-F,0.088656
FB_res_peso_asc,15,145,BT-O,16.5922
FB_res_peso_asc,16,146,BT-F,0.054973
FB_res_peso_asc,16,146,BT-O,57.3848
FB_res_peso_asc,17,162,BT-F,0.058389
FB_res_peso_asc,17,162,BT-O,77.7614
FB_res_peso_asc,18,171,BT-F,0.121317
FB_res_peso_asc,18,171,BT-O,140.535
FB_res_peso_asc,19,187,BT-F,0.167813
FB_res_peso_asc,19,187,BT-O,296.671
FB_res_peso_asc,20,194,BT-F,0.3214
FB_res_peso_asc,20,194,BT-O,585.077
FB_res_peso_asc,21,198,BT-F,0.216704
FB_res_peso_asc,21,198,BT-O,1221.99
FB_res_peso_asc,22,203,BT-F,0.516023
FB_res_peso_asc,22,203,BT-O,2501.71
FB_res_peso_asc,23,222,BT-F,0.162824
FB_res_peso_asc,23,222,BT-O,5045.86
FB_res_peso_asc,24,227,BT-F,0.366193
FB_res_peso_asc,24,227,BT-O,9882.16
FB_res_peso_asc,25,240,BT-F,0.388365
FB_res_peso_asc,25,240,BT-O,20630.8
FB_res_peso_asc,26,243,BT-F,0.902764
FB_res_peso_asc,26,243,BT-O,40826.4
FB_res_peso_asc,27,259,BT-F,0.457805
FB_res_peso_asc,27,259,BT-O,84323.0
FB_res_peso_desc,0,99990,BT-F,0.002405
FB_res_peso_desc,0,99990,BT-O,0.001743
FB_res_peso_desc,1,6,BT-F,0.002054
FB_res_peso_desc,1,6,BT-O,0.001944
FB_res_peso_desc,2,6,BT-F,0.002074
FB_res_peso_desc,2,6,BT-O,0.004328
FB_res_peso_desc,3,26,BT-F,0.002044
FB_res_peso_desc,3,26,BT-O,0.002966
FB_res_peso_desc,4,37,BT-F,0.00505
FB_res_peso_desc,4,37,BT-O,0.004839
FB_res_peso_desc,5,48,BT-F,0.009969
FB_res_peso_desc,5,48,BT-O,0.018024
FB_res_peso_desc,6,56,BT-F,0.012513
FB_res_peso_desc,6,56,BT-O,0.021029
FB_res_peso_desc,7,70,BT-F,0.013475
FB_res_peso_desc,7,70,BT-O,0.059881
FB_res_peso_desc,8,63,BT-F,0.005269
FB_res_peso_desc,8,63,BT-O,0.088966
FB_res_peso_desc,9,82,BT-F,0.020048
FB_res_peso_desc,9,82,BT-O,0.203179
FB_res_peso_desc,10,95,BT-F,0.01108
FB_res_peso_desc,10,95,BT-O,1.00269
FB_res_peso_desc,11,105,BT-F,0.008927
FB_res_peso_desc,11,105,BT-O,0.94843
FB_res_peso_desc,12,111,BT-F,0.022261
FB_res_peso_desc,12,111,BT-O,1.89504
FB_res_peso_desc,13,123,BT-F,0.060433
FB_res_peso_desc,13,123,BT-O,3.79387
FB_res_peso_desc,14,106,BT-F,0.058049
FB_res_peso_desc,14,106,BT-O,8.35984
FB_res_peso_desc,15,143,BT-F,0.028413
FB_res_peso_desc,15,143,BT-O,17.881
FB_res_peso_desc,16,158,BT-F,0.250497
FB_res_peso_desc,16,158,BT-O,35.0126
FB_res_peso_desc,17,169,BT-F,0.108813
FB_res_peso_desc,17,169,BT-O,72.5317
FB_res_peso_desc,18,174,BT-F,0.158175
FB_res_peso_desc,18,174,BT-O,154.175
FB_res_peso_desc,19,184,BT-F,0.379388
FB_res_peso_desc,19,184,BT-O,297.126
FB_res_peso_desc,20,180,BT-F,0.759818
FB_res_peso_desc,20,180,BT-O,608.968
FB_res_peso_desc,21,196,BT-F,0.125173
FB_res_peso_desc,21,196,BT-O,1268.48
FB_res_peso_desc,22,215,BT-F,0.477792
FB_res_peso_desc,22,215,BT-O,2506.75
FB_res_peso_desc,23,227,BT-F,0.274001
FB_res_peso_desc,23,227,BT-O,5136.63
FB_res_peso_desc,24,237,BT-F,0.245098
FB_res_peso_desc,24,237,BT-O,10224.6
FB_res_peso_desc,25,243,BT-F,0.520572
FB_res_peso_desc,25,243,BT-O,20865.3
FB_res_peso_desc,26,260,BT-F,1.78325
FB_res_peso_desc,26,260,BT-O,40309.1
FB_res_peso_desc,27,270,BT-F,0.488351
FB_res_peso_desc,27,270,BT-O,85522.9
