dataset,n,R,metodo,tiempo
FB_res_peso_desc,33,325,BT-F,2.3829
FB_res_peso_desc,34,338,BT-F,0.693327
FB_res_peso_desc,35,321,BT-F,0.755072
FB_res_peso_desc,36,357,BT-F,1.08267
FB_res_peso_desc,37,365,BT-F,5.07118
FB_res_peso_desc,38,380,BT-F,2.81088
FB_res_peso_desc,39,384,BT-F,3.47698
FB_res_peso_desc,40,394,BT-F,11.6261
FB_res_peso_desc,41,372,BT-F,2.18709
FB_res_peso_desc,42,383,BT-F,5.36375
FB_res_peso_desc,43,404,BT-F,1.61424
FB_res_peso_desc,44,412,BT-F,3.74665
FB_res_peso_desc,45,430,BT-F,4.40099
FB_res_peso_desc,46,453,BT-F,22.845
FB_res_peso_desc,47,467,BT-F,148.289
FB_res_peso_desc,48,480,BT-F,9.43909
FB_res_peso_desc,49,484,BT-F,3.53531
FB_res_peso_desc,50,497,BT-F,3.67917
FB_res_peso_desc,51,508,BT-F,28.5966
FB_res_peso_desc,52,515,BT-F,13.0625
FB_res_peso_desc,53,521,BT-F,24.3817
FB_res_peso_desc,54,530,BT-F,22.7112
FB_res_peso_desc,55,543,BT-F,41.4683
FB_res_peso_desc,56,560,BT-F,6.81388
FB_res_peso_desc,57,568,BT-F,16.2038
FB_res_peso_desc,58,577,BT-F,15.4242
FB_res_peso_desc,59,585,BT-F,29.8805
FB_res_peso_desc,60,593,BT-F,270.759
FB_res_peso_desc,61,600,BT-F,149.317
FB_res_peso_desc,62,620,BT-F,30.068
FB_res_peso_desc,63,610,BT-F,18.755
FB_res_peso_desc,64,611,BT-F,151.007
FB_res_peso_desc,65,650,BT-F,143.678
FB_res_peso_desc,66,653,BT-F,19.4194
FB_res_peso_desc,67,667,BT-F,1560.1
FB_res_peso_desc,68,677,BT-F,409.169
FB_res_peso_desc,69,686,BT-F,78.2102
FB_res_peso_desc,70,695,BT-F,89.8508
FB_res_peso_desc,71,710,BT-F,241.04
FB_res_peso_desc,72,720,BT-F,462.133
FB_res_peso_desc,73,722,BT-F,42.6609
FB_res_peso_desc,74,733,BT-F,24.7178
FB_res_peso_desc,75,748,BT-F,281.895
FB_res_peso_desc,76,757,BT-F,240.369
FB_res_peso_desc,77,770,BT-F,137.234
FB_res_peso_desc,78,776,BT-F,107.757
FB_res_peso_desc,79,753,BT-F,1327.34
FB_res_peso_desc,80,786,BT-F,219.964
FB_res_peso_desc,81,804,BT-F,791.327
FB_res_peso_desc,82,818,BT-F,97.8291
FB_res_peso_desc,83,804,BT-F,212.732
FB_res_peso_desc,84,836,BT-F,199.844
FB_res_peso_desc,85,847,BT-F,19.6869
FB_res_peso_desc,86,849,BT-F,363.296
FB_res_peso_desc,87,860,BT-F,70.3517
FB_res_peso_desc,88,873,BT-F,743.501
FB_res_peso_desc,89,885,BT-F,660.292
FB_res_peso_desc,90,898,BT-F,464.377
FB_res_peso_desc,91,899,BT-F,367.489
FB_res_peso_desc,92,904,BT-F,3645.56
FB_res_peso_desc,93,922,BT-F,2749.44
FB_res_peso_desc,94,940,BT-F,1990.28
FB_res_peso_desc,95,930,BT-F,204.917
FB_res_peso_desc,96,951,BT-F,2005.5
FB_res_peso_desc,97,964,BT-F,791.637
FB_res_peso_desc,98,969,BT-F,323.111
FB_res_peso_desc,99,977,BT-F,268.489
FB_res_peso_desc,100,976,BT-F,178.448
