dataset,n,R,metodo,tiempo
r_cubo,152,3000,BT,6.5741
r_cubo,153,3000,DP,2.42864
r_cubo,153,3000,BT,7.04636
r_cubo,154,3000,DP,2.32748
r_cubo,154,3000,BT,10.2557
r_cubo,155,3000,DP,2.33845
r_cubo,155,3000,BT,14.4543
r_cubo,156,3000,DP,2.27052
r_cubo,156,3000,BT,5.81158
r_cubo,157,3000,DP,5.53019
r_cubo,157,3000,BT,12.0149
r_cubo,158,3000,DP,4.87803
r_cubo,158,3000,BT,22.5391
r_cubo,159,3000,DP,5.52838
r_cubo,159,3000,BT,9.39361
r_cubo,160,3000,DP,2.498
r_cubo,160,3000,BT,13.1719
r_cubo,161,3000,DP,2.88958
r_cubo,161,3000,BT,9.19486
r_cubo,162,3000,DP,2.53954
r_cubo,162,3000,BT,17.5114
r_cubo,163,3000,DP,5.18722
r_cubo,163,3000,BT,13.0126
r_cubo,164,3000,DP,2.37549
r_cubo,164,3000,BT,12.9767
r_cubo,165,3000,DP,2.55243
r_cubo,165,3000,BT,8.33378
r_cubo,166,3000,DP,2.42299
r_cubo,166,3000,BT,11.0976
r_cubo,167,3000,DP,2.45933
r_cubo,167,3000,BT,10.9122
r_cubo,168,3000,DP,2.43321
r_cubo,168,3000,BT,10.2512
r_cubo,169,3000,DP,3.02904
r_cubo,169,3000,BT,20.0546
r_cubo,170,3000,DP,2.73892
r_cubo,170,3000,BT,16.6081
r_cubo,171,3000,DP,2.504
r_cubo,171,3000,BT,11.1282
r_cubo,172,3000,DP,2.55803
r_cubo,172,3000,BT,13.376
r_cubo,173,3000,DP,2.63208
r_cubo,173,3000,BT,11.6339
r_cubo,174,3000,DP,2.82486
r_cubo,174,3000,BT,15.4103
r_cubo,175,3000,DP,3.26826
r_cubo,175,3000,BT,10.5865
r_cubo,176,3000,DP,2.95067
r_cubo,176,3000,BT,14.9628
r_cubo,177,3000,DP,2.80314
r_cubo,177,3000,BT,16.5494
r_cubo,178,3000,DP,2.60417
r_cubo,178,3000,BT,13.0959
r_cubo,179,3000,DP,2.80701
r_cubo,179,3000,BT,18.0211
r_cubo,180,3000,DP,2.71869
r_cubo,180,3000,BT,16.1056
r_cubo,181,3000,DP,5.57878
r_cubo,181,3000,BT,11.4786
r_cubo,182,3000,DP,2.98506
r_cubo,182,3000,BT,14.6396
r_cubo,183,3000,DP,2.66567
r_cubo,183,3000,BT,12.4333
r_cubo,184,3000,DP,2.8068
r_cubo,184,3000,BT,11.7275
r_cubo,185,3000,DP,2.85173
r_cubo,185,3000,BT,13.9492
r_cubo,186,3000,DP,2.93168
r_cubo,186,3000,BT,13.7197
r_cubo,187,3000,DP,2.82884
r_cubo,187,3000,BT,14.5752
r_cubo,188,3000,DP,3.47125
r_cubo,188,3000,BT,16.3615
r_cubo,189,3000,DP,2.99772
r_cubo,189,3000,BT,12.9339
r_cubo,190,3000,DP,2.7544
r_cubo,190,3000,BT,14.5881
r_cubo,191,3000,DP,3.07329
r_cubo,191,3000,BT,14.7515
r_cubo,192,3000,DP,2.92179
r_cubo,192,3000,BT,20.27
r_cubo,193,3000,DP,3.01081
r_cubo,193,3000,BT,20.6754
r_cubo,194,3000,DP,3.11185
r_cubo,194,3000,BT,15.6636
r_cubo,195,3000,DP,2.99948
r_cubo,195,3000,BT,23.5326
r_cubo,196,3000,DP,2.85438
r_cubo,196,3000,BT,14.5663
r_cubo,197,3000,DP,7.17791
r_cubo,197,3000,BT,24.1752
r_cubo,198,3000,DP,6.75735
r_cubo,198,3000,BT,20.384
r_cubo,199,3000,DP,3.22338
r_cubo,199,3000,BT,16.3308
r_cubo,200,3000,DP,3.15063
r_cubo,200,3000,BT,26.3287
r_cubo,201,3000,DP,3.14094
r_cubo,201,3000,BT,18.7675
r_cubo,202,3000,DP,3.36428
r_cubo,202,3000,BT,23.1939
r_cubo,203,3000,DP,3.26571
r_cubo,203,3000,BT,24.5071
r_cubo,204,3000,DP,3.22715
r_cubo,204,3000,BT,25.7278
r_cuadrado,5,3000,DP,0.164276
r_cuadrado,5,3000,BT,0.003246
r_cuadrado,6,3000,DP,0.093124
r_cuadrado,6,3000,BT,0.003456
r_cuadrado,7,3000,DP,0.104685
r_cuadrado,7,3000,BT,0.004879
r_cuadrado,8,3000,DP,0.146312
r_cuadrado,8,3000,BT,0.008546
r_cuadrado,9,3000,DP,0.140031
r_cuadrado,9,3000,BT,0.01086
r_cuadrado,10,3000,DP,0.15048
r_cuadrado,10,3000,BT,0.014607
r_cuadrado,11,3000,DP,0.166421
r_cuadrado,11,3000,BT,0.03733
r_cuadrado,12,3000,DP,0.197919
r_cuadrado,12,3000,BT,0.014367
r_cuadrado,13,3000,DP,0.209661
r_cuadrado,13,3000,BT,0.232544
r_cuadrado,14,3000,DP,0.262139
r_cuadrado,14,3000,BT,0.13974
r_cuadrado,15,3000,DP,0.303836
r_cuadrado,15,3000,BT,0.249785
r_cuadrado,16,3000,DP,0.328212
r_cuadrado,16,3000,BT,0.54173
r_cuadrado,17,3000,DP,0.366102
r_cuadrado,17,3000,BT,1.55426
r_cuadrado,18,3000,DP,0.390779
r_cuadrado,18,3000,BT,1.70254
r_cuadrado,19,3000,DP,0.453506
r_cuadrado,19,3000,BT,4.74
r_cuadrado,20,3000,DP,0.430202
